#,From Zip,To Zip,Service Code,Service Description,Pickup Date / Time,Arrival Date / Time,Business Days in Transit,Arrival Day
1221,43004,49791,1DA,UPS Next Day Air,2022-07-18  / 19:30 ,2022-07-19 / 23:00,1,TUE
1221,43004,49791,2DA,UPS 2nd Day Air,2022-07-18  / 19:30 ,2022-07-20 / 23:00,2,WED
1221,43004,49791,GND,UPS Ground,2022-07-18  / 19:30 ,2022-07-20 / 23:00,2,WED
1221,43004,49791,3DS,UPS 3 Day Select,2022-07-18  / 19:30 ,2022-07-21 / 23:00,3,THU
1222,43004,49792,1DM,UPS Next Day Air Early,2022-07-18  / 19:30 ,2022-07-19 / 14:00,1,TUE
1222,43004,49792,1DA,UPS Next Day Air,2022-07-18  / 19:30 ,2022-07-19 / 23:00,1,TUE
1222,43004,49792,2DA,UPS 2nd Day Air,2022-07-18  / 19:30 ,2022-07-20 / 23:00,2,WED
1222,43004,49792,GND,UPS Ground,2022-07-18  / 19:30 ,2022-07-20 / 23:00,2,WED
1222,43004,49792,3DS,UPS 3 Day Select,2022-07-18  / 19:30 ,2022-07-21 / 23:00,3,THU
1223,43004,49793,1DM,UPS Next Day Air Early,2022-07-18  / 19:30 ,2022-07-19 / 11:00,1,TUE
1223,43004,49793,1DA,UPS Next Day Air,2022-07-18  / 19:30 ,2022-07-19 / 12:00,1,TUE
1223,43004,49793,1DP,UPS Next Day Air Saver,2022-07-18  / 19:30 ,2022-07-19 / 23:00,1,TUE
1223,43004,49793,2DM,UPS 2nd Day Air A.M.,2022-07-18  / 19:30 ,2022-07-20 / 23:00,2,WED
1223,43004,49793,2DA,UPS 2nd Day Air,2022-07-18  / 19:30 ,2022-07-20 / 23:00,2,WED
1223,43004,49793,GND,UPS Ground,2022-07-18  / 19:30 ,2022-07-20 / 23:00,2,WED
1223,43004,49793,3DS,UPS 3 Day Select,2022-07-18  / 19:30 ,2022-07-21 / 23:00,3,THU
1224,43004,49795,1DM,UPS Next Day Air Early,2022-07-18  / 19:30 ,2022-07-19 / 14:00,1,TUE
1224,43004,49795,1DA,UPS Next Day Air,2022-07-18  / 19:30 ,2022-07-19 / 23:00,1,TUE
1224,43004,49795,2DA,UPS 2nd Day Air,2022-07-18  / 19:30 ,2022-07-20 / 23:00,2,WED
1224,43004,49795,GND,UPS Ground,2022-07-18  / 19:30 ,2022-07-20 / 23:00,2,WED
1224,43004,49795,3DS,UPS 3 Day Select,2022-07-18  / 19:30 ,2022-07-21 / 23:00,3,THU
1225,43004,49796,1DM,UPS Next Day Air Early,2022-07-18  / 19:30 ,2022-07-19 / 10:00,1,TUE
1225,43004,49796,1DA,UPS Next Day Air,2022-07-18  / 19:30 ,2022-07-19 / 12:00,1,TUE
1225,43004,49796,1DP,UPS Next Day Air Saver,2022-07-18  / 19:30 ,2022-07-19 / 23:00,1,TUE
1225,43004,49796,2DM,UPS 2nd Day Air A.M.,2022-07-18  / 19:30 ,2022-07-20 / 23:00,2,WED
1225,43004,49796,2DA,UPS 2nd Day Air,2022-07-18  / 19:30 ,2022-07-20 / 23:00,2,WED
1225,43004,49796,GND,UPS Ground,2022-07-18  / 19:30 ,2022-07-20 / 23:00,2,WED
1225,43004,49796,3DS,UPS 3 Day Select,2022-07-18  / 19:30 ,2022-07-21 / 23:00,3,THU
1226,43004,49797,1DM,UPS Next Day Air Early,2022-07-18  / 19:30 ,2022-07-19 / 09:00,1,TUE
1226,43004,49797,1DA,UPS Next Day Air,2022-07-18  / 19:30 ,2022-07-19 / 23:00,1,TUE
1226,43004,49797,2DA,UPS 2nd Day Air,2022-07-18  / 19:30 ,2022-07-20 / 23:00,2,WED
1226,43004,49797,GND,UPS Ground,2022-07-18  / 19:30 ,2022-07-20 / 23:00,2,WED
1226,43004,49797,3DS,UPS 3 Day Select,2022-07-18  / 19:30 ,2022-07-21 / 23:00,3,THU
1227,43004,49799,1DM,UPS Next Day Air Early,2022-07-18  / 19:30 ,2022-07-19 / 14:00,1,TUE
1227,43004,49799,1DA,UPS Next Day Air,2022-07-18  / 19:30 ,2022-07-19 / 23:00,1,TUE
1227,43004,49799,2DA,UPS 2nd Day Air,2022-07-18  / 19:30 ,2022-07-20 / 23:00,2,WED
1227,43004,49799,GND,UPS Ground,2022-07-18  / 19:30 ,2022-07-20 / 23:00,2,WED
1227,43004,49799,3DS,UPS 3 Day Select,2022-07-18  / 19:30 ,2022-07-21 / 23:00,3,THU
1228,43004,49801,1DM,UPS Next Day Air Early,2022-07-18  / 19:30 ,2022-07-19 / 09:00,1,TUE
1228,43004,49801,1DA,UPS Next Day Air,2022-07-18  / 19:30 ,2022-07-19 / 10:30,1,TUE
1228,43004,49801,1DP,UPS Next Day Air Saver,2022-07-18  / 19:30 ,2022-07-19 / 23:00,1,TUE
1228,43004,49801,2DM,UPS 2nd Day Air A.M.,2022-07-18  / 19:30 ,2022-07-20 / 23:00,2,WED
1228,43004,49801,2DA,UPS 2nd Day Air,2022-07-18  / 19:30 ,2022-07-20 / 23:00,2,WED
1228,43004,49801,GND,UPS Ground,2022-07-18  / 19:30 ,2022-07-20 / 23:00,2,WED
1228,43004,49801,3DS,UPS 3 Day Select,2022-07-18  / 19:30 ,2022-07-21 / 23:00,3,THU
1229,43004,49802,1DM,UPS Next Day Air Early,2022-07-18  / 19:30 ,2022-07-19 / 09:00,1,TUE
1229,43004,49802,1DA,UPS Next Day Air,2022-07-18  / 19:30 ,2022-07-19 / 10:30,1,TUE
1229,43004,49802,1DP,UPS Next Day Air Saver,2022-07-18  / 19:30 ,2022-07-19 / 23:00,1,TUE
1229,43004,49802,2DM,UPS 2nd Day Air A.M.,2022-07-18  / 19:30 ,2022-07-20 / 23:00,2,WED
1229,43004,49802,2DA,UPS 2nd Day Air,2022-07-18  / 19:30 ,2022-07-20 / 23:00,2,WED
1229,43004,49802,GND,UPS Ground,2022-07-18  / 19:30 ,2022-07-20 / 23:00,2,WED
1229,43004,49802,3DS,UPS 3 Day Select,2022-07-18  / 19:30 ,2022-07-21 / 23:00,3,THU
1230,43004,49805,1DM,UPS Next Day Air Early,2022-07-18  / 19:30 ,2022-07-19 / 14:00,1,TUE
1230,43004,49805,1DA,UPS Next Day Air,2022-07-18  / 19:30 ,2022-07-19 / 23:00,1,TUE
1230,43004,49805,2DA,UPS 2nd Day Air,2022-07-18  / 19:30 ,2022-07-20 / 23:00,2,WED
1230,43004,49805,GND,UPS Ground,2022-07-18  / 19:30 ,2022-07-20 / 23:00,2,WED
1230,43004,49805,3DS,UPS 3 Day Select,2022-07-18  / 19:30 ,2022-07-21 / 23:00,3,THU
1231,43004,49806,1DM,UPS Next Day Air Early,2022-07-18  / 19:30 ,2022-07-19 / 14:00,1,TUE
1231,43004,49806,1DA,UPS Next Day Air,2022-07-18  / 19:30 ,2022-07-19 / 23:00,1,TUE
1231,43004,49806,2DA,UPS 2nd Day Air,2022-07-18  / 19:30 ,2022-07-20 / 23:00,2,WED
1231,43004,49806,GND,UPS Ground,2022-07-18  / 19:30 ,2022-07-20 / 23:00,2,WED
1231,43004,49806,3DS,UPS 3 Day Select,2022-07-18  / 19:30 ,2022-07-21 / 23:00,3,THU
1232,43004,49807,1DM,UPS Next Day Air Early,2022-07-18  / 19:30 ,2022-07-19 / 14:00,1,TUE
1232,43004,49807,1DA,UPS Next Day Air,2022-07-18  / 19:30 ,2022-07-19 / 23:00,1,TUE
1232,43004,49807,2DA,UPS 2nd Day Air,2022-07-18  / 19:30 ,2022-07-20 / 23:00,2,WED
1232,43004,49807,GND,UPS Ground,2022-07-18  / 19:30 ,2022-07-20 / 23:00,2,WED
1232,43004,49807,3DS,UPS 3 Day Select,2022-07-18  / 19:30 ,2022-07-21 / 23:00,3,THU
1233,43004,49808,1DM,UPS Next Day Air Early,2022-07-18  / 19:30 ,2022-07-19 / 14:00,1,TUE
1233,43004,49808,1DA,UPS Next Day Air,2022-07-18  / 19:30 ,2022-07-19 / 23:00,1,TUE
1233,43004,49808,2DA,UPS 2nd Day Air,2022-07-18  / 19:30 ,2022-07-20 / 23:00,2,WED
1233,43004,49808,GND,UPS Ground,2022-07-18  / 19:30 ,2022-07-20 / 23:00,2,WED
1233,43004,49808,3DS,UPS 3 Day Select,2022-07-18  / 19:30 ,2022-07-21 / 23:00,3,THU
1234,43004,49812,1DM,UPS Next Day Air Early,2022-07-18  / 19:30 ,2022-07-19 / 14:00,1,TUE
1234,43004,49812,1DA,UPS Next Day Air,2022-07-18  / 19:30 ,2022-07-19 / 23:00,1,TUE
1234,43004,49812,2DA,UPS 2nd Day Air,2022-07-18  / 19:30 ,2022-07-20 / 23:00,2,WED
1234,43004,49812,GND,UPS Ground,2022-07-18  / 19:30 ,2022-07-20 / 23:00,2,WED
1234,43004,49812,3DS,UPS 3 Day Select,2022-07-18  / 19:30 ,2022-07-21 / 23:00,3,THU
1235,43004,49814,1DM,UPS Next Day Air Early,2022-07-18  / 19:30 ,2022-07-19 / 14:00,1,TUE
1235,43004,49814,1DA,UPS Next Day Air,2022-07-18  / 19:30 ,2022-07-19 / 23:00,1,TUE
1235,43004,49814,2DA,UPS 2nd Day Air,2022-07-18  / 19:30 ,2022-07-20 / 23:00,2,WED
1235,43004,49814,GND,UPS Ground,2022-07-18  / 19:30 ,2022-07-20 / 23:00,2,WED
1235,43004,49814,3DS,UPS 3 Day Select,2022-07-18  / 19:30 ,2022-07-21 / 23:00,3,THU
1236,43004,49815,1DM,UPS Next Day Air Early,2022-07-18  / 19:30 ,2022-07-19 / 14:00,1,TUE
1236,43004,49815,1DA,UPS Next Day Air,2022-07-18  / 19:30 ,2022-07-19 / 23:00,1,TUE
1236,43004,49815,2DA,UPS 2nd Day Air,2022-07-18  / 19:30 ,2022-07-20 / 23:00,2,WED
1236,43004,49815,GND,UPS Ground,2022-07-18  / 19:30 ,2022-07-20 / 23:00,2,WED
1236,43004,49815,3DS,UPS 3 Day Select,2022-07-18  / 19:30 ,2022-07-21 / 23:00,3,THU
1237,43004,49816,1DM,UPS Next Day Air Early,2022-07-18  / 19:30 ,2022-07-19 / 14:00,1,TUE
1237,43004,49816,1DA,UPS Next Day Air,2022-07-18  / 19:30 ,2022-07-19 / 23:00,1,TUE
1237,43004,49816,2DA,UPS 2nd Day Air,2022-07-18  / 19:30 ,2022-07-20 / 23:00,2,WED
1237,43004,49816,GND,UPS Ground,2022-07-18  / 19:30 ,2022-07-20 / 23:00,2,WED
1237,43004,49816,3DS,UPS 3 Day Select,2022-07-18  / 19:30 ,2022-07-21 / 23:00,3,THU
1238,43004,49817,1DM,UPS Next Day Air Early,2022-07-18  / 19:30 ,2022-07-19 / 14:00,1,TUE
1238,43004,49817,1DA,UPS Next Day Air,2022-07-18  / 19:30 ,2022-07-19 / 23:00,1,TUE
1238,43004,49817,2DA,UPS 2nd Day Air,2022-07-18  / 19:30 ,2022-07-20 / 23:00,2,WED
1238,43004,49817,GND,UPS Ground,2022-07-18  / 19:30 ,2022-07-20 / 23:00,2,WED
1238,43004,49817,3DS,UPS 3 Day Select,2022-07-18  / 19:30 ,2022-07-21 / 23:00,3,THU
1239,43004,49818,1DM,UPS Next Day Air Early,2022-07-18  / 19:30 ,2022-07-19 / 14:00,1,TUE
1239,43004,49818,1DA,UPS Next Day Air,2022-07-18  / 19:30 ,2022-07-19 / 23:00,1,TUE
1239,43004,49818,2DA,UPS 2nd Day Air,2022-07-18  / 19:30 ,2022-07-20 / 23:00,2,WED
1239,43004,49818,GND,UPS Ground,2022-07-18  / 19:30 ,2022-07-20 / 23:00,2,WED
1239,43004,49818,3DS,UPS 3 Day Select,2022-07-18  / 19:30 ,2022-07-21 / 23:00,3,THU
1240,43004,49819,1DM,UPS Next Day Air Early,2022-07-18  / 19:30 ,2022-07-19 / 14:00,1,TUE
1240,43004,49819,1DA,UPS Next Day Air,2022-07-18  / 19:30 ,2022-07-19 / 23:00,1,TUE
1240,43004,49819,2DA,UPS 2nd Day Air,2022-07-18  / 19:30 ,2022-07-20 / 23:00,2,WED
1240,43004,49819,GND,UPS Ground,2022-07-18  / 19:30 ,2022-07-20 / 23:00,2,WED
1240,43004,49819,3DS,UPS 3 Day Select,2022-07-18  / 19:30 ,2022-07-21 / 23:00,3,THU
1241,43004,49820,1DM,UPS Next Day Air Early,2022-07-18  / 19:30 ,2022-07-19 / 14:00,1,TUE
1241,43004,49820,1DA,UPS Next Day Air,2022-07-18  / 19:30 ,2022-07-19 / 23:00,1,TUE
1241,43004,49820,2DA,UPS 2nd Day Air,2022-07-18  / 19:30 ,2022-07-20 / 23:00,2,WED
1241,43004,49820,GND,UPS Ground,2022-07-18  / 19:30 ,2022-07-20 / 23:00,2,WED
1241,43004,49820,3DS,UPS 3 Day Select,2022-07-18  / 19:30 ,2022-07-21 / 23:00,3,THU
1242,43004,49821,1DM,UPS Next Day Air Early,2022-07-18  / 19:30 ,2022-07-19 / 14:00,1,TUE
1242,43004,49821,1DA,UPS Next Day Air,2022-07-18  / 19:30 ,2022-07-19 / 23:00,1,TUE
1242,43004,49821,2DA,UPS 2nd Day Air,2022-07-18  / 19:30 ,2022-07-20 / 23:00,2,WED
1242,43004,49821,GND,UPS Ground,2022-07-18  / 19:30 ,2022-07-20 / 23:00,2,WED
1242,43004,49821,3DS,UPS 3 Day Select,2022-07-18  / 19:30 ,2022-07-21 / 23:00,3,THU
1243,43004,49822,1DM,UPS Next Day Air Early,2022-07-18  / 19:30 ,2022-07-19 / 14:00,1,TUE
1243,43004,49822,1DA,UPS Next Day Air,2022-07-18  / 19:30 ,2022-07-19 / 23:00,1,TUE
1243,43004,49822,2DA,UPS 2nd Day Air,2022-07-18  / 19:30 ,2022-07-20 / 23:00,2,WED
1243,43004,49822,GND,UPS Ground,2022-07-18  / 19:30 ,2022-07-20 / 23:00,2,WED
1243,43004,49822,3DS,UPS 3 Day Select,2022-07-18  / 19:30 ,2022-07-21 / 23:00,3,THU
1244,43004,49825,1DM,UPS Next Day Air Early,2022-07-18  / 19:30 ,2022-07-19 / 14:00,1,TUE
1244,43004,49825,1DA,UPS Next Day Air,2022-07-18  / 19:30 ,2022-07-19 / 23:00,1,TUE
1244,43004,49825,2DA,UPS 2nd Day Air,2022-07-18  / 19:30 ,2022-07-20 / 23:00,2,WED
1244,43004,49825,GND,UPS Ground,2022-07-18  / 19:30 ,2022-07-20 / 23:00,2,WED
1244,43004,49825,3DS,UPS 3 Day Select,2022-07-18  / 19:30 ,2022-07-21 / 23:00,3,THU
1245,43004,49826,1DM,UPS Next Day Air Early,2022-07-18  / 19:30 ,2022-07-19 / 14:00,1,TUE
1245,43004,49826,1DA,UPS Next Day Air,2022-07-18  / 19:30 ,2022-07-19 / 23:00,1,TUE
1245,43004,49826,2DA,UPS 2nd Day Air,2022-07-18  / 19:30 ,2022-07-20 / 23:00,2,WED
1245,43004,49826,GND,UPS Ground,2022-07-18  / 19:30 ,2022-07-20 / 23:00,2,WED
1245,43004,49826,3DS,UPS 3 Day Select,2022-07-18  / 19:30 ,2022-07-21 / 23:00,3,THU
1246,43004,49827,1DM,UPS Next Day Air Early,2022-07-18  / 19:30 ,2022-07-19 / 14:00,1,TUE
1246,43004,49827,1DA,UPS Next Day Air,2022-07-18  / 19:30 ,2022-07-19 / 23:00,1,TUE
1246,43004,49827,2DA,UPS 2nd Day Air,2022-07-18  / 19:30 ,2022-07-20 / 23:00,2,WED
1246,43004,49827,GND,UPS Ground,2022-07-18  / 19:30 ,2022-07-20 / 23:00,2,WED
1246,43004,49827,3DS,UPS 3 Day Select,2022-07-18  / 19:30 ,2022-07-21 / 23:00,3,THU
1247,43004,49829,1DM,UPS Next Day Air Early,2022-07-18  / 19:30 ,2022-07-19 / 09:00,1,TUE
1247,43004,49829,1DA,UPS Next Day Air,2022-07-18  / 19:30 ,2022-07-19 / 10:30,1,TUE
1247,43004,49829,1DP,UPS Next Day Air Saver,2022-07-18  / 19:30 ,2022-07-19 / 23:00,1,TUE
1247,43004,49829,2DM,UPS 2nd Day Air A.M.,2022-07-18  / 19:30 ,2022-07-20 / 23:00,2,WED
1247,43004,49829,2DA,UPS 2nd Day Air,2022-07-18  / 19:30 ,2022-07-20 / 23:00,2,WED
1247,43004,49829,GND,UPS Ground,2022-07-18  / 19:30 ,2022-07-20 / 23:00,2,WED
1247,43004,49829,3DS,UPS 3 Day Select,2022-07-18  / 19:30 ,2022-07-21 / 23:00,3,THU
1248,43004,49831,1DM,UPS Next Day Air Early,2022-07-18  / 19:30 ,2022-07-19 / 14:00,1,TUE
1248,43004,49831,1DA,UPS Next Day Air,2022-07-18  / 19:30 ,2022-07-19 / 23:00,1,TUE
1248,43004,49831,2DA,UPS 2nd Day Air,2022-07-18  / 19:30 ,2022-07-20 / 23:00,2,WED
1248,43004,49831,GND,UPS Ground,2022-07-18  / 19:30 ,2022-07-20 / 23:00,2,WED
1248,43004,49831,3DS,UPS 3 Day Select,2022-07-18  / 19:30 ,2022-07-21 / 23:00,3,THU
1249,43004,49833,1DM,UPS Next Day Air Early,2022-07-18  / 19:30 ,2022-07-19 / 14:00,1,TUE
1249,43004,49833,1DA,UPS Next Day Air,2022-07-18  / 19:30 ,2022-07-19 / 23:00,1,TUE
1249,43004,49833,2DA,UPS 2nd Day Air,2022-07-18  / 19:30 ,2022-07-20 / 23:00,2,WED
1249,43004,49833,GND,UPS Ground,2022-07-18  / 19:30 ,2022-07-20 / 23:00,2,WED
1249,43004,49833,3DS,UPS 3 Day Select,2022-07-18  / 19:30 ,2022-07-21 / 23:00,3,THU
1250,43004,49834,1DM,UPS Next Day Air Early,2022-07-18  / 19:30 ,2022-07-19 / 14:00,1,TUE
1250,43004,49834,1DA,UPS Next Day Air,2022-07-18  / 19:30 ,2022-07-19 / 23:00,1,TUE
1250,43004,49834,2DA,UPS 2nd Day Air,2022-07-18  / 19:30 ,2022-07-20 / 23:00,2,WED
1250,43004,49834,GND,UPS Ground,2022-07-18  / 19:30 ,2022-07-20 / 23:00,2,WED
1250,43004,49834,3DS,UPS 3 Day Select,2022-07-18  / 19:30 ,2022-07-21 / 23:00,3,THU
1251,43004,49835,1DM,UPS Next Day Air Early,2022-07-18  / 19:30 ,2022-07-19 / 14:00,1,TUE
1251,43004,49835,1DA,UPS Next Day Air,2022-07-18  / 19:30 ,2022-07-19 / 23:00,1,TUE
1251,43004,49835,2DA,UPS 2nd Day Air,2022-07-18  / 19:30 ,2022-07-20 / 23:00,2,WED
1251,43004,49835,GND,UPS Ground,2022-07-18  / 19:30 ,2022-07-20 / 23:00,2,WED
1251,43004,49835,3DS,UPS 3 Day Select,2022-07-18  / 19:30 ,2022-07-21 / 23:00,3,THU
1252,43004,49836,1DM,UPS Next Day Air Early,2022-07-18  / 19:30 ,2022-07-19 / 14:00,1,TUE
1252,43004,49836,1DA,UPS Next Day Air,2022-07-18  / 19:30 ,2022-07-19 / 23:00,1,TUE
1252,43004,49836,2DA,UPS 2nd Day Air,2022-07-18  / 19:30 ,2022-07-20 / 23:00,2,WED
1252,43004,49836,GND,UPS Ground,2022-07-18  / 19:30 ,2022-07-20 / 23:00,2,WED
1252,43004,49836,3DS,UPS 3 Day Select,2022-07-18  / 19:30 ,2022-07-21 / 23:00,3,THU
1253,43004,49837,1DM,UPS Next Day Air Early,2022-07-18  / 19:30 ,2022-07-19 / 10:00,1,TUE
1253,43004,49837,1DA,UPS Next Day Air,2022-07-18  / 19:30 ,2022-07-19 / 12:00,1,TUE
1253,43004,49837,1DP,UPS Next Day Air Saver,2022-07-18  / 19:30 ,2022-07-19 / 23:00,1,TUE
1253,43004,49837,2DM,UPS 2nd Day Air A.M.,2022-07-18  / 19:30 ,2022-07-20 / 23:00,2,WED
1253,43004,49837,2DA,UPS 2nd Day Air,2022-07-18  / 19:30 ,2022-07-20 / 23:00,2,WED
1253,43004,49837,GND,UPS Ground,2022-07-18  / 19:30 ,2022-07-20 / 23:00,2,WED
1253,43004,49837,3DS,UPS 3 Day Select,2022-07-18  / 19:30 ,2022-07-21 / 23:00,3,THU
1254,43004,49838,1DM,UPS Next Day Air Early,2022-07-18  / 19:30 ,2022-07-19 / 14:00,1,TUE
1254,43004,49838,1DA,UPS Next Day Air,2022-07-18  / 19:30 ,2022-07-19 / 23:00,1,TUE
1254,43004,49838,2DA,UPS 2nd Day Air,2022-07-18  / 19:30 ,2022-07-20 / 23:00,2,WED
1254,43004,49838,GND,UPS Ground,2022-07-18  / 19:30 ,2022-07-20 / 23:00,2,WED
1254,43004,49838,3DS,UPS 3 Day Select,2022-07-18  / 19:30 ,2022-07-21 / 23:00,3,THU
1255,43004,49839,1DM,UPS Next Day Air Early,2022-07-18  / 19:30 ,2022-07-19 / 14:00,1,TUE
1255,43004,49839,1DA,UPS Next Day Air,2022-07-18  / 19:30 ,2022-07-19 / 23:00,1,TUE
1255,43004,49839,2DA,UPS 2nd Day Air,2022-07-18  / 19:30 ,2022-07-20 / 23:00,2,WED
1255,43004,49839,GND,UPS Ground,2022-07-18  / 19:30 ,2022-07-20 / 23:00,2,WED
1255,43004,49839,3DS,UPS 3 Day Select,2022-07-18  / 19:30 ,2022-07-21 / 23:00,3,THU
1256,43004,49840,1DM,UPS Next Day Air Early,2022-07-18  / 19:30 ,2022-07-19 / 14:00,1,TUE
1256,43004,49840,1DA,UPS Next Day Air,2022-07-18  / 19:30 ,2022-07-19 / 23:00,1,TUE
1256,43004,49840,2DA,UPS 2nd Day Air,2022-07-18  / 19:30 ,2022-07-20 / 23:00,2,WED
1256,43004,49840,GND,UPS Ground,2022-07-18  / 19:30 ,2022-07-20 / 23:00,2,WED
1256,43004,49840,3DS,UPS 3 Day Select,2022-07-18  / 19:30 ,2022-07-21 / 23:00,3,THU
1257,43004,49841,1DM,UPS Next Day Air Early,2022-07-18  / 19:30 ,2022-07-19 / 14:00,1,TUE
1257,43004,49841,1DA,UPS Next Day Air,2022-07-18  / 19:30 ,2022-07-19 / 23:00,1,TUE
1257,43004,49841,2DA,UPS 2nd Day Air,2022-07-18  / 19:30 ,2022-07-20 / 23:00,2,WED
1257,43004,49841,GND,UPS Ground,2022-07-18  / 19:30 ,2022-07-20 / 23:00,2,WED
1257,43004,49841,3DS,UPS 3 Day Select,2022-07-18  / 19:30 ,2022-07-21 / 23:00,3,THU
1258,43004,49845,1DM,UPS Next Day Air Early,2022-07-18  / 19:30 ,2022-07-19 / 12:00,1,TUE
1258,43004,49845,1DA,UPS Next Day Air,2022-07-18  / 19:30 ,2022-07-19 / 23:00,1,TUE
1258,43004,49845,2DA,UPS 2nd Day Air,2022-07-18  / 19:30 ,2022-07-20 / 23:00,2,WED
1258,43004,49845,GND,UPS Ground,2022-07-18  / 19:30 ,2022-07-20 / 23:00,2,WED
1258,43004,49845,3DS,UPS 3 Day Select,2022-07-18  / 19:30 ,2022-07-21 / 23:00,3,THU
1259,43004,49847,1DM,UPS Next Day Air Early,2022-07-18  / 19:30 ,2022-07-19 / 12:00,1,TUE
1259,43004,49847,1DA,UPS Next Day Air,2022-07-18  / 19:30 ,2022-07-19 / 23:00,1,TUE
1259,43004,49847,2DA,UPS 2nd Day Air,2022-07-18  / 19:30 ,2022-07-20 / 23:00,2,WED
1259,43004,49847,GND,UPS Ground,2022-07-18  / 19:30 ,2022-07-20 / 23:00,2,WED
1259,43004,49847,3DS,UPS 3 Day Select,2022-07-18  / 19:30 ,2022-07-21 / 23:00,3,THU
1260,43004,49848,1DM,UPS Next Day Air Early,2022-07-18  / 19:30 ,2022-07-19 / 14:00,1,TUE
1260,43004,49848,1DA,UPS Next Day Air,2022-07-18  / 19:30 ,2022-07-19 / 23:00,1,TUE
1260,43004,49848,2DA,UPS 2nd Day Air,2022-07-18  / 19:30 ,2022-07-20 / 23:00,2,WED
1260,43004,49848,GND,UPS Ground,2022-07-18  / 19:30 ,2022-07-20 / 23:00,2,WED
1260,43004,49848,3DS,UPS 3 Day Select,2022-07-18  / 19:30 ,2022-07-21 / 23:00,3,THU
1261,43004,49849,1DM,UPS Next Day Air Early,2022-07-18  / 19:30 ,2022-07-19 / 10:00,1,TUE
1261,43004,49849,1DA,UPS Next Day Air,2022-07-18  / 19:30 ,2022-07-19 / 23:00,1,TUE
1261,43004,49849,2DA,UPS 2nd Day Air,2022-07-18  / 19:30 ,2022-07-20 / 23:00,2,WED
1261,43004,49849,GND,UPS Ground,2022-07-18  / 19:30 ,2022-07-20 / 23:00,2,WED
1261,43004,49849,3DS,UPS 3 Day Select,2022-07-18  / 19:30 ,2022-07-21 / 23:00,3,THU
1262,43004,49852,1DM,UPS Next Day Air Early,2022-07-18  / 19:30 ,2022-07-19 / 12:00,1,TUE
1262,43004,49852,1DA,UPS Next Day Air,2022-07-18  / 19:30 ,2022-07-19 / 23:00,1,TUE
1262,43004,49852,2DA,UPS 2nd Day Air,2022-07-18  / 19:30 ,2022-07-20 / 23:00,2,WED
1262,43004,49852,GND,UPS Ground,2022-07-18  / 19:30 ,2022-07-20 / 23:00,2,WED
1262,43004,49852,3DS,UPS 3 Day Select,2022-07-18  / 19:30 ,2022-07-21 / 23:00,3,THU
1263,43004,49853,1DM,UPS Next Day Air Early,2022-07-18  / 19:30 ,2022-07-19 / 14:00,1,TUE
1263,43004,49853,1DA,UPS Next Day Air,2022-07-18  / 19:30 ,2022-07-19 / 23:00,1,TUE
1263,43004,49853,2DA,UPS 2nd Day Air,2022-07-18  / 19:30 ,2022-07-20 / 23:00,2,WED
1263,43004,49853,GND,UPS Ground,2022-07-18  / 19:30 ,2022-07-20 / 23:00,2,WED
1263,43004,49853,3DS,UPS 3 Day Select,2022-07-18  / 19:30 ,2022-07-21 / 23:00,3,THU
1264,43004,49854,1DM,UPS Next Day Air Early,2022-07-18  / 19:30 ,2022-07-19 / 14:00,1,TUE
1264,43004,49854,1DA,UPS Next Day Air,2022-07-18  / 19:30 ,2022-07-19 / 23:00,1,TUE
1264,43004,49854,2DA,UPS 2nd Day Air,2022-07-18  / 19:30 ,2022-07-20 / 23:00,2,WED
1264,43004,49854,GND,UPS Ground,2022-07-18  / 19:30 ,2022-07-20 / 23:00,2,WED
1264,43004,49854,3DS,UPS 3 Day Select,2022-07-18  / 19:30 ,2022-07-21 / 23:00,3,THU
1265,43004,49855,1DM,UPS Next Day Air Early,2022-07-18  / 19:30 ,2022-07-19 / 10:00,1,TUE
1265,43004,49855,1DA,UPS Next Day Air,2022-07-18  / 19:30 ,2022-07-19 / 12:00,1,TUE
1265,43004,49855,1DP,UPS Next Day Air Saver,2022-07-18  / 19:30 ,2022-07-19 / 23:00,1,TUE
1265,43004,49855,2DM,UPS 2nd Day Air A.M.,2022-07-18  / 19:30 ,2022-07-20 / 23:00,2,WED
1265,43004,49855,2DA,UPS 2nd Day Air,2022-07-18  / 19:30 ,2022-07-20 / 23:00,2,WED
1265,43004,49855,GND,UPS Ground,2022-07-18  / 19:30 ,2022-07-20 / 23:00,2,WED
1265,43004,49855,3DS,UPS 3 Day Select,2022-07-18  / 19:30 ,2022-07-21 / 23:00,3,THU
1266,43004,49858,1DM,UPS Next Day Air Early,2022-07-18  / 19:30 ,2022-07-19 / 10:00,1,TUE
1266,43004,49858,1DA,UPS Next Day Air,2022-07-18  / 19:30 ,2022-07-19 / 12:00,1,TUE
1266,43004,49858,1DP,UPS Next Day Air Saver,2022-07-18  / 19:30 ,2022-07-19 / 23:00,1,TUE
1266,43004,49858,2DM,UPS 2nd Day Air A.M.,2022-07-18  / 19:30 ,2022-07-20 / 23:00,2,WED
1266,43004,49858,2DA,UPS 2nd Day Air,2022-07-18  / 19:30 ,2022-07-20 / 23:00,2,WED
1266,43004,49858,GND,UPS Ground,2022-07-18  / 19:30 ,2022-07-20 / 23:00,2,WED
1266,43004,49858,3DS,UPS 3 Day Select,2022-07-18  / 19:30 ,2022-07-21 / 23:00,3,THU
